Sat Jan 11 00:16:14 2020       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.40.04    Driver Version: 418.40.04    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  Tesla V100-SXM2...  Off  | 00000000:89:00.0 Off |                    0 |
| N/A   30C    P0    55W / 300W |      0MiB / 32480MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
Using device: cuda
/users/40160005/gridware/share/python/3.6.4/lib/python3.6/site-packages/torch/optim/lr_scheduler.py:100: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule.See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  "https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate", UserWarning)
Epoch 007 [188/255]: Loss: 1.7499 Acc: 0.5243 (77.16s)
Epoch 007 [189/255]: Loss: 1.7503 Acc: 0.5241 (77.51s)
Epoch 007 [190/255]: Loss: 1.7490 Acc: 0.5245 (77.88s)
Epoch 007 [191/255]: Loss: 1.7474 Acc: 0.5245 (78.28s)
Epoch 007 [192/255]: Loss: 1.7457 Acc: 0.5249 (78.66s)
Epoch 007 [193/255]: Loss: 1.7466 Acc: 0.5246 (79.06s)
Epoch 007 [194/255]: Loss: 1.7465 Acc: 0.5245 (79.42s)
Epoch 007 [195/255]: Loss: 1.7440 Acc: 0.5250 (79.85s)
Epoch 007 [196/255]: Loss: 1.7462 Acc: 0.5249 (80.24s)
Epoch 007 [197/255]: Loss: 1.7457 Acc: 0.5251 (80.62s)
Epoch 007 [198/255]: Loss: 1.7464 Acc: 0.5249 (81.05s)
Epoch 007 [199/255]: Loss: 1.7456 Acc: 0.5251 (81.37s)
Epoch 007 [200/255]: Loss: 1.7458 Acc: 0.5255 (81.72s)
Epoch 007 [201/255]: Loss: 1.7446 Acc: 0.5258 (82.07s)
Epoch 007 [202/255]: Loss: 1.7465 Acc: 0.5252 (82.45s)
Epoch 007 [203/255]: Loss: 1.7455 Acc: 0.5252 (82.87s)
Epoch 007 [204/255]: Loss: 1.7479 Acc: 0.5248 (83.28s)
Epoch 007 [205/255]: Loss: 1.7489 Acc: 0.5244 (83.73s)
Epoch 007 [206/255]: Loss: 1.7491 Acc: 0.5241 (84.12s)
Epoch 007 [207/255]: Loss: 1.7513 Acc: 0.5237 (84.46s)
Epoch 007 [208/255]: Loss: 1.7513 Acc: 0.5236 (84.82s)
Epoch 007 [209/255]: Loss: 1.7511 Acc: 0.5239 (85.18s)
Epoch 007 [210/255]: Loss: 1.7522 Acc: 0.5238 (85.50s)
Epoch 007 [211/255]: Loss: 1.7513 Acc: 0.5237 (85.84s)
Epoch 007 [212/255]: Loss: 1.7491 Acc: 0.5242 (86.17s)
Epoch 007 [213/255]: Loss: 1.7476 Acc: 0.5244 (86.54s)
Epoch 007 [214/255]: Loss: 1.7481 Acc: 0.5242 (86.87s)
Epoch 007 [215/255]: Loss: 1.7474 Acc: 0.5246 (87.23s)
Epoch 007 [216/255]: Loss: 1.7465 Acc: 0.5253 (87.59s)
Epoch 007 [217/255]: Loss: 1.7475 Acc: 0.5251 (88.01s)
Epoch 007 [218/255]: Loss: 1.7479 Acc: 0.5249 (88.49s)
Epoch 007 [219/255]: Loss: 1.7449 Acc: 0.5255 (88.88s)
Epoch 007 [220/255]: Loss: 1.7478 Acc: 0.5253 (89.25s)
Epoch 007 [221/255]: Loss: 1.7474 Acc: 0.5252 (89.63s)
Epoch 007 [222/255]: Loss: 1.7453 Acc: 0.5258 (90.01s)
Epoch 007 [223/255]: Loss: 1.7449 Acc: 0.5258 (90.38s)
Epoch 007 [224/255]: Loss: 1.7422 Acc: 0.5262 (90.76s)
Epoch 007 [225/255]: Loss: 1.7430 Acc: 0.5260 (91.11s)
Epoch 007 [226/255]: Loss: 1.7398 Acc: 0.5265 (91.43s)
Epoch 007 [227/255]: Loss: 1.7396 Acc: 0.5268 (91.78s)
Epoch 007 [228/255]: Loss: 1.7376 Acc: 0.5267 (92.17s)
Epoch 007 [229/255]: Loss: 1.7379 Acc: 0.5266 (92.55s)
Epoch 007 [230/255]: Loss: 1.7367 Acc: 0.5262 (92.94s)
Epoch 007 [231/255]: Loss: 1.7366 Acc: 0.5260 (93.33s)
Epoch 007 [232/255]: Loss: 1.7384 Acc: 0.5260 (93.68s)
Epoch 007 [233/255]: Loss: 1.7379 Acc: 0.5262 (94.03s)
Epoch 007 [234/255]: Loss: 1.7385 Acc: 0.5258 (94.37s)
Epoch 007 [235/255]: Loss: 1.7368 Acc: 0.5262 (94.67s)
Epoch 007 [236/255]: Loss: 1.7363 Acc: 0.5264 (94.94s)
Epoch 007 [237/255]: Loss: 1.7378 Acc: 0.5258 (95.20s)
Epoch 007 [238/255]: Loss: 1.7362 Acc: 0.5257 (95.42s)
Epoch 007 [239/255]: Loss: 1.7339 Acc: 0.5263 (95.62s)
Epoch 007 [240/255]: Loss: 1.7316 Acc: 0.5270 (95.82s)
Epoch 007 [241/255]: Loss: 1.7306 Acc: 0.5268 (96.02s)
Epoch 007 [242/255]: Loss: 1.7306 Acc: 0.5265 (96.23s)
Epoch 007 [243/255]: Loss: 1.7295 Acc: 0.5271 (96.43s)
Epoch 007 [244/255]: Loss: 1.7281 Acc: 0.5277 (96.61s)
Epoch 007 [245/255]: Loss: 1.7274 Acc: 0.5281 (96.79s)
Epoch 007 [246/255]: Loss: 1.7266 Acc: 0.5282 (96.97s)
Epoch 007 [247/255]: Loss: 1.7256 Acc: 0.5285 (97.16s)
Epoch 007 [248/255]: Loss: 1.7256 Acc: 0.5286 (97.34s)
Epoch 007 [249/255]: Loss: 1.7272 Acc: 0.5282 (97.52s)
Epoch 007 [250/255]: Loss: 1.7275 Acc: 0.5279 (97.71s)
Epoch 007 [251/255]: Loss: 1.7290 Acc: 0.5274 (97.89s)
Epoch 007 [252/255]: Loss: 1.7296 Acc: 0.5273 (98.07s)
Epoch 007 [253/255]: Loss: 1.7284 Acc: 0.5277 (98.25s)
Epoch 007 [254/255]: Loss: 1.7283 Acc: 0.5277 (98.44s)
Epoch 007 [255/255]: Loss: 1.7278 Acc: 0.5276 (98.53s)

[1/252]: Loss: 1.3279 Acc: 0.6250 (5.55s)
[2/252]: Loss: 1.6542 Acc: 0.5000 (5.87s)
[3/252]: Loss: 1.6867 Acc: 0.5208 (6.12s)
[4/252]: Loss: 1.5928 Acc: 0.5547 (6.37s)
[5/252]: Loss: 1.6299 Acc: 0.5437 (6.67s)
[6/252]: Loss: 1.6549 Acc: 0.5417 (6.90s)
[7/252]: Loss: 1.7129 Acc: 0.5089 (7.21s)
[8/252]: Loss: 1.7097 Acc: 0.5117 (7.50s)
[9/252]: Loss: 1.7200 Acc: 0.5139 (7.76s)
[10/252]: Loss: 1.7186 Acc: 0.5156 (8.04s)
[11/252]: Loss: 1.7973 Acc: 0.5028 (8.30s)
[12/252]: Loss: 1.8037 Acc: 0.5078 (8.63s)
[13/252]: Loss: 1.7686 Acc: 0.5216 (9.43s)
[14/252]: Loss: 1.7415 Acc: 0.5246 (9.75s)
[15/252]: Loss: 1.7303 Acc: 0.5229 (9.99s)
[16/252]: Loss: 1.7068 Acc: 0.5293 (10.31s)
[17/252]: Loss: 1.7034 Acc: 0.5294 (10.62s)
[18/252]: Loss: 1.6970 Acc: 0.5295 (10.89s)
[19/252]: Loss: 1.6866 Acc: 0.5296 (11.17s)
[20/252]: Loss: 1.6884 Acc: 0.5328 (11.42s)
[21/252]: Loss: 1.6808 Acc: 0.5312 (11.74s)
[22/252]: Loss: 1.6640 Acc: 0.5341 (11.98s)
[23/252]: Loss: 1.6581 Acc: 0.5394 (12.28s)
[24/252]: Loss: 1.6569 Acc: 0.5404 (12.56s)
[25/252]: Loss: 1.6521 Acc: 0.5425 (13.75s)
[26/252]: Loss: 1.6459 Acc: 0.5457 (14.02s)
[27/252]: Loss: 1.6466 Acc: 0.5417 (14.32s)
[28/252]: Loss: 1.6522 Acc: 0.5391 (14.63s)
[29/252]: Loss: 1.6423 Acc: 0.5409 (16.77s)
[30/252]: Loss: 1.6497 Acc: 0.5427 (17.02s)
[31/252]: Loss: 1.6297 Acc: 0.5454 (17.22s)
[32/252]: Loss: 1.6484 Acc: 0.5439 (17.43s)
[33/252]: Loss: 1.6511 Acc: 0.5455 (17.67s)
[34/252]: Loss: 1.6399 Acc: 0.5460 (17.91s)
[35/252]: Loss: 1.6359 Acc: 0.5464 (18.24s)
[36/252]: Loss: 1.6351 Acc: 0.5477 (18.49s)
[37/252]: Loss: 1.6318 Acc: 0.5498 (18.82s)
[38/252]: Loss: 1.6365 Acc: 0.5485 (19.06s)
[39/252]: Loss: 1.6332 Acc: 0.5513 (19.37s)
[40/252]: Loss: 1.6259 Acc: 0.5539 (19.67s)
[41/252]: Loss: 1.6423 Acc: 0.5495 (21.60s)
[42/252]: Loss: 1.6468 Acc: 0.5476 (21.75s)
[43/252]: Loss: 1.6372 Acc: 0.5509 (21.94s)
[44/252]: Loss: 1.6433 Acc: 0.5497 (22.12s)
[45/252]: Loss: 1.6402 Acc: 0.5493 (22.32s)
[46/252]: Loss: 1.6393 Acc: 0.5489 (22.56s)
[47/252]: Loss: 1.6404 Acc: 0.5485 (22.83s)
[48/252]: Loss: 1.6368 Acc: 0.5482 (23.10s)
[49/252]: Loss: 1.6349 Acc: 0.5510 (23.29s)
[50/252]: Loss: 1.6377 Acc: 0.5513 (23.56s)
[51/252]: Loss: 1.6451 Acc: 0.5484 (23.83s)
[52/252]: Loss: 1.6435 Acc: 0.5493 (24.14s)
[53/252]: Loss: 1.6487 Acc: 0.5495 (24.82s)
[54/252]: Loss: 1.6537 Acc: 0.5475 (25.08s)
[55/252]: Loss: 1.6560 Acc: 0.5466 (25.35s)
[56/252]: Loss: 1.6577 Acc: 0.5474 (25.60s)
[57/252]: Loss: 1.6594 Acc: 0.5477 (25.91s)
[58/252]: Loss: 1.6503 Acc: 0.5490 (26.16s)
[59/252]: Loss: 1.6520 Acc: 0.5487 (26.39s)
[60/252]: Loss: 1.6567 Acc: 0.5469 (26.63s)
[61/252]: Loss: 1.6538 Acc: 0.5482 (26.88s)
[62/252]: Loss: 1.6505 Acc: 0.5504 (27.15s)
[63/252]: Loss: 1.6452 Acc: 0.5521 (27.46s)
[64/252]: Loss: 1.6439 Acc: 0.5503 (27.74s)
[65/252]: Loss: 1.6467 Acc: 0.5500 (28.33s)
[66/252]: Loss: 1.6436 Acc: 0.5483 (28.69s)
[67/252]: Loss: 1.6386 Acc: 0.5490 (28.99s)
[68/252]: Loss: 1.6435 Acc: 0.5469 (29.24s)
[69/252]: Loss: 1.6474 Acc: 0.5462 (29.52s)
[70/252]: Loss: 1.6550 Acc: 0.5455 (29.79s)
[71/252]: Loss: 1.6591 Acc: 0.5449 (30.04s)
[72/252]: Loss: 1.6566 Acc: 0.5447 (30.36s)
[73/252]: Loss: 1.6571 Acc: 0.5437 (30.65s)
[74/252]: Loss: 1.6524 Acc: 0.5452 (30.91s)
[75/252]: Loss: 1.6465 Acc: 0.5458 (31.17s)
[76/252]: Loss: 1.6420 Acc: 0.5469 (32.40s)
[77/252]: Loss: 1.6419 Acc: 0.5467 (32.66s)
[78/252]: Loss: 1.6489 Acc: 0.5457 (32.91s)
[79/252]: Loss: 1.6486 Acc: 0.5463 (33.17s)
[80/252]: Loss: 1.6502 Acc: 0.5469 (33.44s)
[81/252]: Loss: 1.6430 Acc: 0.5482 (33.74s)
[82/252]: Loss: 1.6405 Acc: 0.5488 (34.00s)
[83/252]: Loss: 1.6441 Acc: 0.5474 (34.28s)
[84/252]: Loss: 1.6467 Acc: 0.5469 (34.56s)
[85/252]: Loss: 1.6450 Acc: 0.5474 (34.85s)
[86/252]: Loss: 1.6450 Acc: 0.5472 (35.09s)
[87/252]: Loss: 1.6444 Acc: 0.5481 (35.36s)
[88/252]: Loss: 1.6518 Acc: 0.5472 (35.71s)
[89/252]: Loss: 1.6529 Acc: 0.5474 (35.98s)
[90/252]: Loss: 1.6587 Acc: 0.5451 (36.29s)
[91/252]: Loss: 1.6596 Acc: 0.5457 (36.53s)
[92/252]: Loss: 1.6629 Acc: 0.5448 (36.80s)
[93/252]: Loss: 1.6647 Acc: 0.5433 (37.53s)
[94/252]: Loss: 1.6617 Acc: 0.5429 (37.80s)
[95/252]: Loss: 1.6674 Acc: 0.5408 (38.10s)
[96/252]: Loss: 1.6734 Acc: 0.5397 (38.39s)
[97/252]: Loss: 1.6708 Acc: 0.5406 (38.65s)
[98/252]: Loss: 1.6683 Acc: 0.5415 (38.94s)
[99/252]: Loss: 1.6687 Acc: 0.5414 (39.19s)
[100/252]: Loss: 1.6682 Acc: 0.5422 (39.47s)
[101/252]: Loss: 1.6686 Acc: 0.5424 (42.34s)
[102/252]: Loss: 1.6755 Acc: 0.5420 (42.58s)
[103/252]: Loss: 1.6759 Acc: 0.5422 (42.82s)
[104/252]: Loss: 1.6762 Acc: 0.5421 (43.00s)
[105/252]: Loss: 1.6784 Acc: 0.5417 (43.22s)
[106/252]: Loss: 1.6791 Acc: 0.5425 (43.42s)
[107/252]: Loss: 1.6782 Acc: 0.5423 (43.68s)
[108/252]: Loss: 1.6767 Acc: 0.5431 (43.95s)
[109/252]: Loss: 1.6804 Acc: 0.5419 (44.20s)
[110/252]: Loss: 1.6784 Acc: 0.5429 (44.44s)
[111/252]: Loss: 1.6760 Acc: 0.5436 (44.71s)
[112/252]: Loss: 1.6804 Acc: 0.5432 (45.03s)
[113/252]: Loss: 1.6848 Acc: 0.5426 (45.81s)
[114/252]: Loss: 1.6838 Acc: 0.5425 (46.09s)
[115/252]: Loss: 1.6842 Acc: 0.5427 (46.35s)
[116/252]: Loss: 1.6874 Acc: 0.5409 (46.59s)
[117/252]: Loss: 1.6868 Acc: 0.5411 (46.88s)
[118/252]: Loss: 1.6885 Acc: 0.5410 (47.13s)
[119/252]: Loss: 1.6883 Acc: 0.5412 (47.37s)
[120/252]: Loss: 1.6875 Acc: 0.5414 (47.65s)
[121/252]: Loss: 1.6846 Acc: 0.5421 (47.94s)
[122/252]: Loss: 1.6793 Acc: 0.5428 (48.19s)
[123/252]: Loss: 1.6840 Acc: 0.5422 (48.47s)
[124/252]: Loss: 1.6827 Acc: 0.5426 (48.79s)
[125/252]: Loss: 1.6836 Acc: 0.5415 (50.19s)
[126/252]: Loss: 1.6830 Acc: 0.5419 (50.45s)
[127/252]: Loss: 1.6828 Acc: 0.5411 (50.73s)
[128/252]: Loss: 1.6813 Acc: 0.5415 (50.98s)
[129/252]: Loss: 1.6801 Acc: 0.5412 (51.24s)
[130/252]: Loss: 1.6794 Acc: 0.5413 (51.53s)
[131/252]: Loss: 1.6853 Acc: 0.5396 (51.80s)
[132/252]: Loss: 1.6818 Acc: 0.5405 (52.10s)
[133/252]: Loss: 1.6833 Acc: 0.5402 (52.44s)
[134/252]: Loss: 1.6825 Acc: 0.5408 (52.74s)
[135/252]: Loss: 1.6808 Acc: 0.5414 (53.04s)
[136/252]: Loss: 1.6789 Acc: 0.5414 (53.28s)
[137/252]: Loss: 1.6810 Acc: 0.5404 (53.81s)
[138/252]: Loss: 1.6833 Acc: 0.5396 (54.11s)
[139/252]: Loss: 1.6835 Acc: 0.5387 (54.36s)
[140/252]: Loss: 1.6833 Acc: 0.5384 (54.66s)
[141/252]: Loss: 1.6835 Acc: 0.5383 (55.00s)
[142/252]: Loss: 1.6839 Acc: 0.5381 (55.23s)
[143/252]: Loss: 1.6849 Acc: 0.5374 (55.50s)
[144/252]: Loss: 1.6878 Acc: 0.5367 (55.80s)
[145/252]: Loss: 1.6932 Acc: 0.5362 (56.11s)
[146/252]: Loss: 1.6931 Acc: 0.5360 (56.38s)
[147/252]: Loss: 1.6938 Acc: 0.5359 (56.63s)
[148/252]: Loss: 1.6935 Acc: 0.5363 (56.92s)
[149/252]: Loss: 1.6949 Acc: 0.5365 (57.83s)
[150/252]: Loss: 1.6944 Acc: 0.5365 (60.60s)
[151/252]: Loss: 1.6936 Acc: 0.5368 (60.80s)
[152/252]: Loss: 1.6955 Acc: 0.5366 (61.01s)
[153/252]: Loss: 1.6978 Acc: 0.5362 (61.24s)
[154/252]: Loss: 1.6951 Acc: 0.5371 (61.53s)
[155/252]: Loss: 1.6928 Acc: 0.5381 (61.77s)
[156/252]: Loss: 1.6893 Acc: 0.5387 (61.99s)
[157/252]: Loss: 1.6897 Acc: 0.5386 (62.21s)
[158/252]: Loss: 1.6885 Acc: 0.5390 (62.42s)
[159/252]: Loss: 1.6879 Acc: 0.5387 (62.66s)
[160/252]: Loss: 1.6897 Acc: 0.5379 (62.95s)
[161/252]: Loss: 1.6916 Acc: 0.5377 (63.23s)
[162/252]: Loss: 1.6911 Acc: 0.5374 (64.50s)
[163/252]: Loss: 1.6896 Acc: 0.5374 (64.71s)
[164/252]: Loss: 1.6898 Acc: 0.5372 (64.95s)
[165/252]: Loss: 1.6891 Acc: 0.5369 (65.22s)
[166/252]: Loss: 1.6885 Acc: 0.5367 (65.44s)
[167/252]: Loss: 1.6901 Acc: 0.5365 (65.74s)
[168/252]: Loss: 1.6902 Acc: 0.5363 (65.97s)
[169/252]: Loss: 1.6896 Acc: 0.5364 (66.23s)
[170/252]: Loss: 1.6890 Acc: 0.5366 (66.48s)
[171/252]: Loss: 1.6908 Acc: 0.5362 (66.72s)
[172/252]: Loss: 1.6891 Acc: 0.5369 (66.97s)
[173/252]: Loss: 1.6879 Acc: 0.5370 (67.18s)
[174/252]: Loss: 1.6917 Acc: 0.5365 (69.21s)
[175/252]: Loss: 1.6904 Acc: 0.5368 (69.41s)
[176/252]: Loss: 1.6935 Acc: 0.5366 (69.60s)
[177/252]: Loss: 1.6915 Acc: 0.5373 (69.81s)
[178/252]: Loss: 1.6917 Acc: 0.5369 (69.99s)
[179/252]: Loss: 1.6894 Acc: 0.5372 (70.19s)
[180/252]: Loss: 1.6935 Acc: 0.5365 (70.41s)
[181/252]: Loss: 1.6937 Acc: 0.5366 (70.67s)
[182/252]: Loss: 1.6934 Acc: 0.5362 (70.91s)
[183/252]: Loss: 1.6959 Acc: 0.5357 (71.16s)
[184/252]: Loss: 1.6972 Acc: 0.5352 (71.41s)
[185/252]: Loss: 1.6951 Acc: 0.5356 (71.68s)
[186/252]: Loss: 1.6967 Acc: 0.5353 (73.68s)
[187/252]: Loss: 1.6993 Acc: 0.5343 (73.86s)
[188/252]: Loss: 1.7029 Acc: 0.5334 (74.07s)
[189/252]: Loss: 1.6992 Acc: 0.5339 (74.28s)
[190/252]: Loss: 1.6992 Acc: 0.5337 (74.48s)
[191/252]: Loss: 1.7011 Acc: 0.5329 (74.70s)
[192/252]: Loss: 1.6996 Acc: 0.5329 (74.92s)
[193/252]: Loss: 1.7011 Acc: 0.5322 (75.16s)
[194/252]: Loss: 1.7024 Acc: 0.5319 (75.41s)
[195/252]: Loss: 1.7020 Acc: 0.5319 (75.67s)
[196/252]: Loss: 1.7005 Acc: 0.5319 (75.94s)
[197/252]: Loss: 1.7016 Acc: 0.5314 (76.19s)
[198/252]: Loss: 1.7028 Acc: 0.5314 (78.35s)
[199/252]: Loss: 1.7034 Acc: 0.5317 (78.54s)
[200/252]: Loss: 1.7051 Acc: 0.5316 (78.75s)
[201/252]: Loss: 1.7053 Acc: 0.5312 (78.98s)
[202/252]: Loss: 1.7068 Acc: 0.5311 (79.17s)
[203/252]: Loss: 1.7054 Acc: 0.5312 (79.42s)
[204/252]: Loss: 1.7033 Acc: 0.5316 (79.62s)
[205/252]: Loss: 1.7048 Acc: 0.5316 (79.83s)
[206/252]: Loss: 1.7065 Acc: 0.5308 (80.07s)
[207/252]: Loss: 1.7067 Acc: 0.5308 (80.32s)
[208/252]: Loss: 1.7055 Acc: 0.5311 (80.55s)
[209/252]: Loss: 1.7039 Acc: 0.5312 (80.82s)
[210/252]: Loss: 1.7031 Acc: 0.5317 (81.62s)
[211/252]: Loss: 1.7014 Acc: 0.5321 (81.85s)
[212/252]: Loss: 1.7002 Acc: 0.5321 (82.09s)
[213/252]: Loss: 1.7009 Acc: 0.5323 (82.40s)
[214/252]: Loss: 1.7020 Acc: 0.5318 (82.67s)
[215/252]: Loss: 1.7009 Acc: 0.5324 (82.91s)
[216/252]: Loss: 1.7008 Acc: 0.5320 (83.15s)
[217/252]: Loss: 1.7011 Acc: 0.5317 (83.43s)
[218/252]: Loss: 1.7010 Acc: 0.5317 (83.68s)
[219/252]: Loss: 1.7009 Acc: 0.5317 (83.96s)
[220/252]: Loss: 1.6998 Acc: 0.5322 (84.20s)
[221/252]: Loss: 1.7000 Acc: 0.5321 (84.52s)
[222/252]: Loss: 1.6991 Acc: 0.5325 (85.18s)
[223/252]: Loss: 1.6981 Acc: 0.5329 (85.43s)
[224/252]: Loss: 1.6971 Acc: 0.5329 (85.67s)
[225/252]: Loss: 1.6960 Acc: 0.5333 (85.99s)
[226/252]: Loss: 1.6958 Acc: 0.5332 (86.29s)
[227/252]: Loss: 1.6969 Acc: 0.5330 (86.51s)
[228/252]: Loss: 1.6959 Acc: 0.5330 (86.86s)
[229/252]: Loss: 1.6958 Acc: 0.5333 (87.13s)
[230/252]: Loss: 1.6948 Acc: 0.5334 (87.43s)
[231/252]: Loss: 1.6955 Acc: 0.5330 (87.72s)
[232/252]: Loss: 1.6944 Acc: 0.5333 (87.98s)
[233/252]: Loss: 1.6943 Acc: 0.5334 (88.24s)
[234/252]: Loss: 1.6976 Acc: 0.5327 (89.57s)
[235/252]: Loss: 1.6967 Acc: 0.5334 (89.67s)
[236/252]: Loss: 1.6955 Acc: 0.5340 (89.78s)
[237/252]: Loss: 1.6942 Acc: 0.5347 (89.86s)
[238/252]: Loss: 1.6940 Acc: 0.5344 (89.94s)
[239/252]: Loss: 1.6944 Acc: 0.5341 (90.04s)
[240/252]: Loss: 1.6945 Acc: 0.5344 (90.12s)
[241/252]: Loss: 1.6944 Acc: 0.5341 (90.19s)
[242/252]: Loss: 1.6923 Acc: 0.5347 (90.28s)
[243/252]: Loss: 1.6922 Acc: 0.5349 (90.34s)
[244/252]: Loss: 1.6930 Acc: 0.5348 (90.41s)
[245/252]: Loss: 1.6958 Acc: 0.5337 (90.47s)
[246/252]: Loss: 1.6968 Acc: 0.5335 (90.54s)
[247/252]: Loss: 1.6972 Acc: 0.5333 (90.60s)
[248/252]: Loss: 1.6970 Acc: 0.5331 (90.66s)
[249/252]: Loss: 1.6973 Acc: 0.5331 (90.73s)
[250/252]: Loss: 1.7001 Acc: 0.5330 (90.79s)
[251/252]: Loss: 1.6984 Acc: 0.5331 (90.85s)
[252/252]: Loss: 1.6981 Acc: 0.5333 (90.88s)

Test Result: Loss: 1.6981 Acc: 0.5333 (90.88s)
Epoch 008 [1/255]: Loss: 1.7946 Acc: 0.5312 (6.51s)
Epoch 008 [2/255]: Loss: 1.6801 Acc: 0.5312 (6.89s)
Epoch 008 [3/255]: Loss: 1.5533 Acc: 0.5625 (7.28s)
Epoch 008 [4/255]: Loss: 1.3515 Acc: 0.6328 (7.66s)
Epoch 008 [5/255]: Loss: 1.3322 Acc: 0.6250 (8.05s)
Epoch 008 [6/255]: Loss: 1.3280 Acc: 0.6302 (8.43s)
Epoch 008 [7/255]: Loss: 1.3013 Acc: 0.6384 (8.83s)
Epoch 008 [8/255]: Loss: 1.3350 Acc: 0.6289 (9.20s)
Epoch 008 [9/255]: Loss: 1.3356 Acc: 0.6250 (9.60s)
Epoch 008 [10/255]: Loss: 1.4565 Acc: 0.6094 (9.96s)
Epoch 008 [11/255]: Loss: 1.4327 Acc: 0.6080 (10.40s)
Epoch 008 [12/255]: Loss: 1.4383 Acc: 0.6094 (10.78s)
Epoch 008 [13/255]: Loss: 1.4520 Acc: 0.6058 (11.20s)
Epoch 008 [14/255]: Loss: 1.4269 Acc: 0.6049 (11.58s)
Epoch 008 [15/255]: Loss: 1.4102 Acc: 0.6104 (11.99s)
Epoch 008 [16/255]: Loss: 1.3799 Acc: 0.6152 (12.41s)
Epoch 008 [17/255]: Loss: 1.3893 Acc: 0.6103 (12.81s)
Epoch 008 [18/255]: Loss: 1.4008 Acc: 0.6094 (13.22s)
Epoch 008 [19/255]: Loss: 1.4327 Acc: 0.6086 (13.60s)
Epoch 008 [20/255]: Loss: 1.4521 Acc: 0.6016 (13.96s)
Epoch 008 [21/255]: Loss: 1.4611 Acc: 0.5938 (14.37s)
Epoch 008 [22/255]: Loss: 1.4478 Acc: 0.5966 (14.76s)
Epoch 008 [23/255]: Loss: 1.4586 Acc: 0.5938 (15.19s)
Epoch 008 [24/255]: Loss: 1.4472 Acc: 0.5990 (15.68s)
Epoch 008 [25/255]: Loss: 1.4351 Acc: 0.6050 (16.10s)
Epoch 008 [26/255]: Loss: 1.4325 Acc: 0.6094 (16.47s)
Epoch 008 [27/255]: Loss: 1.4234 Acc: 0.6157 (16.90s)
Epoch 008 [28/255]: Loss: 1.4327 Acc: 0.6094 (17.29s)
Epoch 008 [29/255]: Loss: 1.4429 Acc: 0.6024 (17.68s)
Epoch 008 [30/255]: Loss: 1.4525 Acc: 0.5969 (18.02s)
Epoch 008 [31/255]: Loss: 1.4688 Acc: 0.5948 (18.36s)
Epoch 008 [32/255]: Loss: 1.4619 Acc: 0.5947 (18.73s)
Epoch 008 [33/255]: Loss: 1.4578 Acc: 0.5947 (19.11s)
Epoch 008 [34/255]: Loss: 1.4476 Acc: 0.5938 (19.50s)
Epoch 008 [35/255]: Loss: 1.4378 Acc: 0.5964 (19.90s)
Epoch 008 [36/255]: Loss: 1.4326 Acc: 0.5981 (20.30s)
Epoch 008 [37/255]: Loss: 1.4277 Acc: 0.5980 (20.71s)
Epoch 008 [38/255]: Loss: 1.4264 Acc: 0.5995 (23.07s)
Epoch 008 [39/255]: Loss: 1.4361 Acc: 0.5986 (23.36s)
Epoch 008 [40/255]: Loss: 1.4452 Acc: 0.5961 (23.68s)
Epoch 008 [41/255]: Loss: 1.4463 Acc: 0.5945 (23.99s)
Epoch 008 [42/255]: Loss: 1.4541 Acc: 0.5945 (24.18s)
Epoch 008 [43/255]: Loss: 1.4541 Acc: 0.5930 (24.36s)
Epoch 008 [44/255]: Loss: 1.4616 Acc: 0.5938 (24.56s)
Epoch 008 [45/255]: Loss: 1.4567 Acc: 0.5972 (24.89s)
Epoch 008 [46/255]: Loss: 1.4538 Acc: 0.5978 (25.26s)
Epoch 008 [47/255]: Loss: 1.4468 Acc: 0.5997 (25.65s)
Epoch 008 [48/255]: Loss: 1.4485 Acc: 0.5996 (26.06s)
Epoch 008 [49/255]: Loss: 1.4438 Acc: 0.6014 (26.44s)
Epoch 008 [50/255]: Loss: 1.4399 Acc: 0.6012 (26.83s)
Epoch 008 [51/255]: Loss: 1.4428 Acc: 0.5987 (27.21s)
Epoch 008 [52/255]: Loss: 1.4359 Acc: 0.6022 (27.61s)
Epoch 008 [53/255]: Loss: 1.4304 Acc: 0.6032 (27.99s)
Epoch 008 [54/255]: Loss: 1.4447 Acc: 0.5995 (29.28s)
Epoch 008 [55/255]: Loss: 1.4439 Acc: 0.6000 (29.61s)
Epoch 008 [56/255]: Loss: 1.4385 Acc: 0.5993 (29.92s)
